,NSRId,OrgNr,Navn,Karakteristikk,FulltNavn,KommuneNavn,Epost,ErAktiv,ErSkole,ErSkoleEier,ErGrunnSkole,ErPrivatSkole,ErOffentligSkole,ErVideregaaendeSkole,VisesPaaWeb,KommuneNr,FylkeNr,EndretDato
141,1000392,974635690,Elverum kommune Fagavdeling for skole,,Elverum kommune Fagavdeling for skole ,Elverum,,False,False,False,False,False,False,False,True,0427,04,2019-08-14T08:00:53.853
142,1000393,974635704,Trysil kommune Skole- og Oppvekstadministrasjon,,Trysil kommune Skole- og Oppvekstadministrasjon ,Trysil,,False,False,False,False,False,False,False,True,0428,04,2019-08-14T08:00:53.993
143,1000394,974635720,Stor-Elvdal kommune Skole- og Barnehageseksjonen,,Stor-Elvdal kommune Skole- og Barnehageseksjonen ,Stor-Elvdal,,False,False,False,False,False,False,False,True,0430,04,2019-08-14T08:00:54.093
144,1000395,974635747,Folldal kommune Kultur og Oppvekstetaten,,Folldal kommune Kultur og Oppvekstetaten ,Folldal,,False,False,False,False,False,False,False,True,0439,04,2019-08-14T08:00:54.25
145,1028211,974635755,Alvdal kommune Undervisning,,Alvdal kommune Undervisning ,Alvdal,,False,False,False,False,False,False,False,True,0438,04,2019-08-14T08:00:54.403
146,1028212,974635771,Os kommune Utdanningsseksjonen,,Os kommune Utdanningsseksjonen ,Os,,False,False,False,False,False,False,False,True,0441,04,2019-08-14T08:00:54.62
147,1000033,874635782,Engerdal kommune Avdeling Oppvekst,,Engerdal kommune Avdeling Oppvekst ,Engerdal,,False,False,False,False,False,False,False,True,0434,04,2019-08-14T08:00:54.78
148,1000401,974635828,Nord-Aurdal kommune Undervisningsetaten,,Nord-Aurdal kommune Undervisningsetaten ,Nord-Aurdal,,False,False,False,False,False,False,False,True,0542,05,2019-08-14T08:00:55.15
149,1000402,974635836,Etnedal kommune Skoleadministrasjon,,Etnedal kommune Skoleadministrasjon ,Etnedal,,False,False,False,False,False,False,False,True,0541,05,2019-08-14T08:00:55.253
150,1028213,974635844,Sør-Aurdal kommune Avdeling for skole og Kultur,,Sør-Aurdal kommune Avdeling for skole og Kultur ,Sør-Aurdal,,False,False,False,False,False,False,False,True,0540,05,2019-08-14T08:00:55.413
151,1000404,974635852,"Nordre Land kommune Oppvekst, Familie og Kultur",,"Nordre Land kommune Oppvekst, Familie og Kultur ",Nordre Land,,False,False,False,False,False,False,False,True,0538,05,2019-08-14T08:00:55.55
152,1000410,974635925,Gausdal kommune Oppvekst og Kultur,,Gausdal kommune Oppvekst og Kultur ,Gausdal,,False,False,False,False,False,False,False,True,0522,05,2019-08-14T08:00:55.98
153,1000411,974635933,Øyer kommune Driftsavdeling,,Øyer kommune Driftsavdeling ,Øyer,,False,False,False,False,False,False,False,True,0521,05,2019-08-14T08:00:56.113
154,1000035,874635952,Ringebu kommune Oppvekstkontoret,,Ringebu kommune Oppvekstkontoret ,Ringebu,,False,False,False,False,False,False,False,True,0520,05,2019-08-14T08:00:56.23
155,1000412,974635968,Nord-Fron kommune Oppvekstetaten,,Nord-Fron kommune Oppvekstetaten ,Nord-Fron,,False,False,False,False,False,False,False,True,0516,05,2019-08-14T08:00:56.353
156,1000413,974635984,Vågå kommune Oppvekst- og Kultursektoren,,Vågå kommune Oppvekst- og Kultursektoren ,Vågå,,False,False,False,False,False,False,False,True,0515,05,2019-08-14T08:00:56.483
157,1000414,974635992,Lom kommune Oppvekst- og Kulturadministrasjonen,,Lom kommune Oppvekst- og Kulturadministrasjonen ,Lom,,False,False,False,False,False,False,False,True,0514,05,2019-08-14T08:00:56.593
158,1000417,974636034,Gjøvik kommune Skoleadministrasjon,,Gjøvik kommune Skoleadministrasjon ,Gjøvik,,False,False,False,False,False,False,False,True,0502,05,2019-08-14T08:00:56.79
159,1000418,974636042,Lillehammer kommune Oppvekstetaten,,Lillehammer kommune Oppvekstetaten ,Lillehammer,,False,False,False,False,False,False,False,True,0501,05,2019-08-14T08:00:56.92
160,1000611,974766671,Kvitsøy kommune Oppvekst- og Kulturetat,,Kvitsøy kommune Oppvekst- og Kulturetat ,Kvitsøy,,False,False,False,False,False,False,False,True,1144,11,2019-08-14T08:00:57.28
161,1000613,974766701,Sauda kommune Skoler Barnehager og Ppt,,Sauda kommune Skoler Barnehager og Ppt ,Sauda,,False,False,False,False,False,False,False,True,1135,11,2019-08-14T08:00:57.513
162,1000614,974766736,Strand kommune Resultatenhet Opplæring og Oppvekst,,Strand kommune Resultatenhet Opplæring og Oppvekst ,Strand,,False,False,False,False,False,False,False,True,1130,11,2019-08-14T08:00:57.66
163,1028215,974766868,Eigersund kommune Skoleavdeling,,Eigersund kommune Skoleavdeling ,Eigersund,,False,False,False,False,False,False,False,True,1101,11,2019-08-14T08:00:58.68
164,1028216,974766876,Sandnes kommune Skoleadministrasjon,,Sandnes kommune Skoleadministrasjon ,Sandnes,,False,False,False,False,False,False,False,True,1102,11,2019-08-14T08:00:58.983
165,1028217,974766884,Lærdal kommune Skuleadministrasjon,,Lærdal kommune Skuleadministrasjon ,Lærdal,,False,False,False,False,False,False,False,True,1422,14,2019-08-14T08:00:59.223
166,1028218,974766930,Jølster kommune Oppvekst- og Kulturetaten,,Jølster kommune Oppvekst- og Kulturetaten ,Jølster,,False,False,False,False,False,False,False,True,1431,14,2019-08-14T08:00:59.6
167,1028219,974766949,Førde kommune Undervisningsetaten,,Førde kommune Undervisningsetaten ,Førde,,False,False,False,False,False,False,False,True,1432,14,2019-08-14T08:00:59.82
168,1000634,974766973,Vågsøy kommune Skuleetaten,,Vågsøy kommune Skuleetaten ,Vågsøy,,False,False,False,False,False,False,False,True,1439,14,2019-08-14T08:01:00.193
169,1028220,874766992,Eid kommune Skule- og Fritidsetaten,,Eid kommune Skule- og Fritidsetaten ,Eid,,False,False,False,False,False,False,False,True,1443,14,2019-08-14T08:01:00.413
170,1000638,974767023,Ålesund kommune Undervisningssektoren,,Ålesund kommune Undervisningssektoren ,Ålesund,,False,False,False,False,False,False,False,True,1504,15,2019-08-14T08:01:00.72
171,1028221,974767066,Sande kommune Skuleadministrasjon,,Sande kommune Skuleadministrasjon ,Sande,,False,False,False,False,False,False,False,True,1514,15,2019-08-14T08:01:01.003
172,1000647,974767120,Norddal kommune Skuleadministrasjon,,Norddal kommune Skuleadministrasjon ,Norddal,,False,False,False,False,False,False,False,True,1524,15,2019-08-14T08:01:01.47
173,1000648,974767139,Ørskog kommune Oppvekst- og Kulturadministrasjonen,,Ørskog kommune Oppvekst- og Kulturadministrasjonen ,Ørskog,,False,False,False,False,False,False,False,True,1523,15,2019-08-14T08:01:01.59
174,1000649,974767147,Sykkylven kommune Skuleadministrasjon,,Sykkylven kommune Skuleadministrasjon ,Sykkylven,,False,False,False,False,False,False,False,True,1528,15,2019-08-14T08:01:01.74
175,1000650,974767155,Giske kommune Undervisningssektoren,,Giske kommune Undervisningssektoren ,Giske,,False,False,False,False,False,False,False,True,1532,15,2019-08-14T08:01:01.853
176,1000651,974767171,Vestnes kommune Undervisningsetaten,,Vestnes kommune Undervisningsetaten ,Vestnes,,False,False,False,False,False,False,False,True,1535,15,2019-08-14T08:01:01.98
177,1000652,974767198,Nesset kommune Oppvekst- og Kulturetaten,,Nesset kommune Oppvekst- og Kulturetaten ,Nesset,,False,False,False,False,False,False,False,True,1543,15,2019-08-14T08:01:02.17
178,1000419,974636050,Drammen kommune Undervisningssektoren,,Drammen kommune Undervisningssektoren ,Drammen,,False,False,False,False,False,False,False,True,0602,06,2019-08-14T08:01:02.37
179,1028222,974636085,Flå kommune Skoleadministrasjon,,Flå kommune Skoleadministrasjon ,Flå,,False,False,False,False,False,False,False,True,0615,06,2019-08-14T08:01:02.633
180,1028223,974636107,Gol kommune Sektor for Kultur og Levekår,,Gol kommune Sektor for Kultur og Levekår ,Gol,,False,False,False,False,False,False,False,True,0617,06,2019-08-14T08:01:02.833
181,1028224,974636115,Hemsedal kommune Seksjon Livsløp,,Hemsedal kommune Seksjon Livsløp ,Hemsedal,,False,False,False,False,False,False,False,True,0618,06,2019-08-14T08:01:03.003
182,1000432,974636190,Lier kommune Sektor for skole,,Lier kommune Sektor for skole ,Lier,,False,False,False,False,False,False,False,True,0626,06,2019-08-14T08:01:03.51
183,1000433,974636204,Røyken kommune Undervisningsetaten,,Røyken kommune Undervisningsetaten ,Røyken,,False,False,False,False,False,False,False,True,0627,06,2019-08-14T08:01:03.623
184,1000436,974636239,Porsgrunn kommune Kultur- og Undervisningssektor,,Porsgrunn kommune Kultur- og Undervisningssektor ,Porsgrunn,,False,False,False,False,False,False,False,True,0805,08,2019-08-14T08:01:03.91
185,1000441,974636298,Drangedal kommune Oppvekst og Kulturetat,,Drangedal kommune Oppvekst og Kulturetat ,Drangedal,,False,False,False,False,False,False,False,True,0817,08,2019-08-14T08:01:04.343
186,1028225,974636328,Sauherad kommune Skole- og Kulturetat,,Sauherad kommune Skole- og Kulturetat ,Sauherad,,False,False,False,False,False,False,False,True,0822,08,2019-08-14T08:01:04.533
187,1000451,974636409,Vinje kommune Sektor for Undervisning,,Vinje kommune Sektor for Undervisning ,Vinje,,False,False,False,False,False,False,False,True,0834,08,2019-08-14T08:01:05.18
188,1000654,974767236,Hemne kommune Skoleadministrasjon,,Hemne kommune Skoleadministrasjon ,Hemne,,False,False,False,False,False,False,False,True,1612,16,2019-08-14T08:01:05.37
189,1000655,974767260,Frøya kommune Skoleadministrasjon,,Frøya kommune Skoleadministrasjon ,Frøya,,False,False,False,False,False,False,False,True,1620,16,2019-08-14T08:01:05.493
190,1000656,974767279,Ørland kommune Etat for Oppvekst,,Ørland kommune Etat for Oppvekst ,Ørland,,False,False,False,False,False,False,False,True,1621,16,2019-08-14T08:01:05.643
191,1000661,974767341,Oppdal kommune Avdeling Oppvekst,,Oppdal kommune Avdeling Oppvekst ,Oppdal,,False,False,False,False,False,False,False,True,1634,16,2019-08-14T08:01:06.07
192,1000663,974767384,Røros kommune Oppvekstetaten,,Røros kommune Oppvekstetaten ,Røros,,False,False,False,False,False,False,False,True,1640,16,2019-08-14T08:01:06.403
193,1000664,974767406,Midtre Gauldal kommune Skoleadministrasjon,,Midtre Gauldal kommune Skoleadministrasjon ,Midtre Gauldal,,False,False,False,False,False,False,False,True,1648,16,2019-08-14T08:01:06.54
194,1000665,974767414,Melhus kommune Opplæringskontoret,,Melhus kommune Opplæringskontoret ,Melhus,,False,False,False,False,False,False,False,True,1653,16,2019-08-14T08:01:06.75
195,1000666,974767430,Klæbu kommune Oppvekstetaten,,Klæbu kommune Oppvekstetaten ,Klæbu,,False,False,False,False,False,False,False,True,1662,16,2019-08-14T08:01:06.873
196,1000667,974767449,Malvik kommune Skoleadministrasjon,,Malvik kommune Skoleadministrasjon ,Malvik,,False,False,False,False,False,False,False,True,1663,16,2019-08-14T08:01:06.993
197,1000452,974636417,Risør kommune Skoleadministrasjon,,Risør kommune Skoleadministrasjon ,Risør,,False,False,False,False,False,False,False,True,0901,09,2019-08-14T08:01:07.18
198,1000453,974636425,Arendal kommune Skoler og Barnehager,,Arendal kommune Skoler og Barnehager ,Arendal,,False,False,False,False,False,False,False,True,0906,09,2019-08-14T08:01:07.313
199,1000455,974636441,Gjerstad kommune Seksjon for skole og Kultur,,Gjerstad kommune Seksjon for skole og Kultur ,Gjerstad,,False,False,False,False,False,False,False,True,0911,09,2019-08-14T08:01:07.493
200,1028227,874636452,Vegårshei kommune Skoleadministrasjon,,Vegårshei kommune Skoleadministrasjon ,Vegårshei,,False,False,False,False,False,False,False,True,0912,09,2019-08-14T08:01:07.75
201,1028228,974636468,Tvedestrand kommune Driftsavdeling,,Tvedestrand kommune Driftsavdeling ,Tvedestrand,,False,False,False,False,False,False,False,True,0914,09,2019-08-14T08:01:08.01
202,1000458,974636492,Birkenes kommune Oppvekstadministrasjon,,Birkenes kommune Oppvekstadministrasjon ,Birkenes,,False,False,False,False,False,False,False,True,0928,09,2019-08-14T08:01:08.28
203,1028229,974767473,Sandøy kommune Skule- og Kulturadministrasjon,,Sandøy kommune Skule- og Kulturadministrasjon ,Sandøy,,False,False,False,False,False,False,False,True,1546,15,2019-08-14T08:01:08.48
204,1000059,874767492,Fræna kommune Skuleetaten,,Fræna kommune Skuleetaten ,Fræna,,False,False,False,False,False,False,False,True,1548,15,2019-08-14T08:01:08.743
205,1000671,974767503,Eide kommune Undervisnings- og Kulturadministrasjon,,Eide kommune Undervisnings- og Kulturadministrasjon ,Eide,,False,False,False,False,False,False,False,True,1551,15,2019-08-14T08:01:08.843
206,1000672,974767511,Averøy kommune Oppvekstsektor,,Averøy kommune Oppvekstsektor ,Averøy,,False,False,False,False,False,False,False,True,1554,15,2019-08-14T08:01:08.96
207,1028230,874767522,Frei kommune Oppvekstsektor,,Frei kommune Oppvekstsektor ,Frei,,False,False,False,False,False,False,False,True,1556,15,2019-08-14T08:01:09.153
208,1028231,974767570,Surnadal kommune Skuleadministrasjon,,Surnadal kommune Skuleadministrasjon ,Surnadal,,False,False,False,False,False,False,False,True,1566,15,2019-08-14T08:01:09.69
209,1028232,974790483,Vevelstad kommune Skoleadministrasjon,,Vevelstad kommune Skoleadministrasjon ,Vevelstad,,False,False,False,False,False,False,False,True,1816,18,2019-08-14T08:01:09.833
210,1000833,974790513,Sortland kommune Skoleadministrasjon,,Sortland kommune Skoleadministrasjon ,Sortland - Suortá,,False,False,False,False,False,False,False,True,1870,18,2019-08-14T08:01:10.18
211,1000075,874790532,Harstad kommune Avdeling for Oppvekst og Kultur,,Harstad kommune Avdeling for Oppvekst og Kultur ,Harstad,,False,False,False,False,False,False,False,True,1901,19,2019-08-14T08:01:10.333
212,1028233,974767627,Austrheim kommune Undervisning- og Kulturadministrasjon,,Austrheim kommune Undervisning- og Kulturadministrasjon ,Austrheim,,False,False,False,False,False,False,False,True,1264,12,2019-08-14T08:01:10.613
213,1028234,974767635,Lindås kommune Skuleadministrasjon,,Lindås kommune Skuleadministrasjon ,Lindås,,False,False,False,False,False,False,False,True,1263,12,2019-08-14T08:01:10.783
214,1000683,974767651,Øygarden kommune Skule- og Oppvekstetat,,Øygarden kommune Skule- og Oppvekstetat ,Øygarden,,False,False,False,False,False,False,False,True,1259,12,2019-08-14T08:01:10.973
215,1000061,874767662,Meland kommune Kommunalavd. for Kultur og Oppvekst,,Meland kommune Kommunalavd. for Kultur og Oppvekst ,Meland,,False,False,False,False,False,False,False,True,1256,12,2019-08-14T08:01:11.1
216,1000686,974767694,Vaksdal kommune Skuleadministrasjon,,Vaksdal kommune Skuleadministrasjon ,Vaksdal,,False,False,False,False,False,False,False,True,1251,12,2019-08-14T08:01:11.33
217,1000835,974790548,Hamarøy kommune Skoleadministrasjon,,Hamarøy kommune Skoleadministrasjon ,Hamarøy - Hábmer,,False,False,False,False,False,False,False,True,1849,18,2019-08-14T08:01:11.62
218,1000194,970401423,Sørlandet kompetansesenter,,Sørlandet kompetansesenter ,Kristiansand,,False,False,False,False,False,False,False,True,1001,10,2019-08-14T08:01:11.96
219,1000209,971029870,Kvs-Lyngdal,,Kvs-Lyngdal ,Lyngdal,ljamd@lj.no,False,False,False,False,False,False,False,True,1032,10,2019-08-14T08:01:12.143
220,1000223,971274115,Stiftelsen Teknologisk Institutt,,Stiftelsen Teknologisk Institutt ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:13.39
221,1000294,971526386,Kriminalomsorgens Utdanningssenter,,Kriminalomsorgens Utdanningssenter ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:13.593
222,1000002,852117192,Uldals videregående skole,,Uldals videregående skole ,Stavanger,elsebs@uldals.vgs.no,False,False,False,False,False,False,False,True,1103,11,2019-08-14T08:01:13.71
223,1000211,971033525,Norges Veterinærhøgskole,,Norges Veterinærhøgskole ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:14.623
224,1001932,970011994,Det Teologiske Menighetsfakultet,,Det Teologiske Menighetsfakultet ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:14.783
225,1000298,971537833,Valdres folkehøgskule,,Valdres folkehøgskule ,Nord-Aurdal,,False,False,True,False,False,False,False,True,0542,05,2019-08-14T08:01:15.163
226,1000151,951127302,Norsk Lærerakademi,,Norsk Lærerakademi ,Bergen,,False,False,True,False,False,False,False,True,1201,12,2019-08-14T08:01:15.61
227,1000541,974765233,Samisk videregående skole S Mi Joatkkaskuvla,,Samisk videregående skole S Mi Joatkkaskuvla ,Kárášjohka - Karasjok,,False,False,False,False,False,False,False,True,2021,20,2019-08-14T08:01:15.883
228,1000536,974764296,Kunstakademiet i Trondheim,,Kunstakademiet i Trondheim ,Trondheim,,False,False,False,False,False,False,False,True,1601,16,2019-08-14T08:01:16.12
229,1000157,959456712,Seljord folkehøgskule,,Seljord folkehøgskule ,Seljord,,False,False,False,False,False,False,False,True,0828,08,2019-08-14T08:01:16.51
230,1000325,971577819,Longyearbyen skole,,Longyearbyen skole ,Svalbard,,False,False,False,False,False,False,False,True,2100,21,2019-08-14T08:01:16.663
231,1000540,974765217,Nordnorsk kompetansesenter,,Nordnorsk kompetansesenter ,Alta,nordnorsk@statped.no,False,False,False,False,False,False,False,True,2012,20,2019-08-14T08:01:16.92
232,1002058,971523328,Romerike AOF,,Romerike AOF ,Skedsmo,romerike@aof.no,False,False,False,False,False,False,False,True,0231,02,2019-08-14T08:01:17.413
233,1000307,971547545,Norges Brannskole,,Norges Brannskole ,Tjeldsund,,False,False,False,False,False,False,False,True,1852,18,2019-08-14T08:01:17.683
234,1000520,974760320,Statens Trafikklærerskole,,Statens Trafikklærerskole ,Stjørdal,,False,False,False,False,False,False,False,True,1714,17,2019-08-14T08:01:23.443
235,1002098,971560932,Folkeuniversitetet Friundervisningen i Bergen,,Folkeuniversitetet Friundervisningen i Bergen ,Bergen,fubergen@online.no,False,False,False,False,False,False,False,True,1201,12,2019-08-14T08:01:23.55
236,1000018,871454442,Ys Utviklingssenter,,Ys Utviklingssenter ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:23.65
237,1000163,962149820,Scandinavian Management Consultants AS,,Scandinavian Management Consultants AS ,Oslo,john.soelvsberg@c2i.net,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:01:23.773
238,1000254,971454822,Folkeuniversitetet i Volda -,,Folkeuniversitetet i Volda - ,Volda,,False,False,False,False,False,False,False,True,1519,15,2019-08-14T08:01:24.02
239,1000330,974254506,Folkeuniversitetet Kvinnherad,,Folkeuniversitetet Kvinnherad ,Kvinnherad,post@fu-kvinnherad.no,False,False,False,False,False,False,False,True,1224,12,2019-08-14T08:01:24.13
