,region,contents,year,value
1243,Oppdal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1244,Rennebu,Percentage of 1-2 year-olds in kindergarten (per cent),2019,64.3
1245,Rennebu,Percentage of 1-5 year-olds in kindergarten (per cent),2019,69.6
1246,Rennebu,Percentage of 3-5 year-olds in kindergarten (per cent),2019,73.9
1247,Rennebu,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1248,Meldal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.3
1249,Meldal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.0
1250,Meldal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.2
1251,Meldal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1252,Orkdal (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.7
1253,Orkdal (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.6
1254,Orkdal (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.5
1255,Orkdal (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1256,Røros,Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.0
1257,Røros,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.3
1258,Røros,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.5
1259,Røros,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1260,Holtålen,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.2
1261,Holtålen,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.7
1262,Holtålen,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.6
1263,Holtålen,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.2
1264,Midtre Gauldal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.9
1265,Midtre Gauldal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.8
1266,Midtre Gauldal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.6
1267,Midtre Gauldal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1268,Melhus,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.7
1269,Melhus,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.8
1270,Melhus,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.0
1271,Melhus,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1272,Skaun,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.0
1273,Skaun,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
1274,Skaun,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.3
1275,Skaun,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1276,Klæbu (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.4
1277,Klæbu (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.8
1278,Klæbu (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
1279,Klæbu (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1280,Malvik,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.9
1281,Malvik,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.6
1282,Malvik,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.8
1283,Malvik,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1284,Selbu,Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.4
1285,Selbu,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.6
1286,Selbu,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.4
1287,Selbu,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1288,Tydal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.8
1289,Tydal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.8
1290,Tydal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.8
1291,Tydal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1292,Meråker,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.7
1293,Meråker,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.2
1294,Meråker,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1295,Meråker,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1296,Stjørdal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.8
1297,Stjørdal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.6
1298,Stjørdal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.0
1299,Stjørdal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1300,Frosta,Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.8
1301,Frosta,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.0
1302,Frosta,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.2
1303,Frosta,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.1
1304,Levanger,Percentage of 1-2 year-olds in kindergarten (per cent),2019,92.2
1305,Levanger,Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.1
1306,Levanger,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.3
1307,Levanger,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1308,Verdal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.1
1309,Verdal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.9
1310,Verdal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.6
1311,Verdal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1312,Verran (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,71.1
1313,Verran (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,82.1
1314,Verran (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,88.9
1315,Verran (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1316,Namdalseid (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,63.3
1317,Namdalseid (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,81.3
1318,Namdalseid (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.3
1319,Namdalseid (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1320,Snåase - Snåsa,Percentage of 1-2 year-olds in kindergarten (per cent),2019,102.2
1321,Snåase - Snåsa,Percentage of 1-5 year-olds in kindergarten (per cent),2019,102.8
1322,Snåase - Snåsa,Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.3
1323,Snåase - Snåsa,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1324,Lierne,Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.7
1325,Lierne,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.9
1326,Lierne,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1327,Lierne,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.3
1328,Raarvihke - Røyrvik,Percentage of 1-2 year-olds in kindergarten (per cent),2019,57.1
1329,Raarvihke - Røyrvik,Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.7
1330,Raarvihke - Røyrvik,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1331,Raarvihke - Røyrvik,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.9
1332,Namsskogan,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.5
1333,Namsskogan,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
1334,Namsskogan,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1335,Namsskogan,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1336,Grong,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.8
1337,Grong,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.5
1338,Grong,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.4
1339,Grong,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.3
1340,Høylandet,Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.9
1341,Høylandet,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
1342,Høylandet,Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.7
1343,Høylandet,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
1344,Overhalla,Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.5
1345,Overhalla,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.1
1346,Overhalla,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.8
1347,Overhalla,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1348,Fosnes (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,42.9
1349,Fosnes (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,65.5
1350,Fosnes (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,72.7
1351,Fosnes (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1352,Flatanger,Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.4
1353,Flatanger,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.3
1354,Flatanger,Percentage of 3-5 year-olds in kindergarten (per cent),2019,86.2
1355,Flatanger,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.4
1356,Vikna (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,94.0
1357,Vikna (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,102.2
1358,Vikna (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,107.1
1359,Vikna (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1360,Nærøy (2018-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.2
1361,Nærøy (2018-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
1362,Nærøy (2018-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,89.3
1363,Nærøy (2018-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1364,Leka,Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
1365,Leka,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
1366,Leka,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1367,Leka,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.5
1368,Inderøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.1
1369,Inderøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.4
1370,Inderøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.9
1371,Inderøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1372,Indre Fosen,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.9
1373,Indre Fosen,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.8
1374,Indre Fosen,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1375,Indre Fosen,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1376,Rindal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.0
1377,Rindal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.1
1378,Rindal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1379,Rindal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1380,Trondheim (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1381,Trondheim (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1382,Trondheim (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1383,Trondheim (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1384,Hemne (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1385,Hemne (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1386,Hemne (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1387,Hemne (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1388,Snillfjord (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1389,Snillfjord (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1390,Snillfjord (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1391,Snillfjord (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1392,Hitra (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1393,Hitra (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1394,Hitra (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1395,Hitra (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1396,Frøya (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1397,Frøya (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1398,Frøya (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1399,Frøya (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1400,Ørland (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1401,Ørland (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1402,Ørland (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1403,Ørland (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1404,Agdenes (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1405,Agdenes (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1406,Agdenes (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1407,Agdenes (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1408,Rissa (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1409,Rissa (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1410,Rissa (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1411,Rissa (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1412,Bjugn (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1413,Bjugn (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1414,Bjugn (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1415,Bjugn (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1416,Åfjord (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1417,Åfjord (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1418,Åfjord (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1419,Åfjord (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1420,Roan (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1421,Roan (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1422,Roan (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1423,Roan (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1424,Osen (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1425,Osen (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1426,Osen (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1427,Osen (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1428,Oppdal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1429,Oppdal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1430,Oppdal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1431,Oppdal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1432,Rennebu (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1433,Rennebu (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1434,Rennebu (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1435,Rennebu (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1436,Meldal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1437,Meldal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1438,Meldal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1439,Meldal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1440,Orkdal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1441,Orkdal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1442,Orkdal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1443,Orkdal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1444,Røros (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1445,Røros (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1446,Røros (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1447,Røros (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1448,Holtålen (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1449,Holtålen (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1450,Holtålen (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1451,Holtålen (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1452,Midtre Gauldal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1453,Midtre Gauldal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1454,Midtre Gauldal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1455,Midtre Gauldal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1456,Melhus (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1457,Melhus (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1458,Melhus (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1459,Melhus (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1460,Skaun (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1461,Skaun (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1462,Skaun (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1463,Skaun (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1464,Klæbu (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1465,Klæbu (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1466,Klæbu (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1467,Klæbu (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1468,Malvik (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1469,Malvik (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1470,Malvik (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1471,Malvik (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1472,Selbu (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1473,Selbu (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1474,Selbu (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1475,Selbu (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1476,Tydal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1477,Tydal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1478,Tydal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1479,Tydal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1480,Steinkjer (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1481,Steinkjer (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1482,Steinkjer (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1483,Steinkjer (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1484,Namsos (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1485,Namsos (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1486,Namsos (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1487,Namsos (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1488,Meråker (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1489,Meråker (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1490,Meråker (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1491,Meråker (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1492,Stjørdal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1493,Stjørdal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1494,Stjørdal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1495,Stjørdal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1496,Frosta (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1497,Frosta (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1498,Frosta (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1499,Frosta (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1500,Leksvik (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1501,Leksvik (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1502,Leksvik (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1503,Leksvik (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1504,Levanger (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1505,Levanger (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1506,Levanger (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1507,Levanger (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1508,Verdal (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1509,Verdal (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1510,Verdal (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1511,Verdal (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1512,Verran (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1513,Verran (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1514,Verran (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1515,Verran (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1516,Namdalseid (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1517,Namdalseid (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1518,Namdalseid (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1519,Namdalseid (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1520,Snåase - Snåsa (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1521,Snåase - Snåsa (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1522,Snåase - Snåsa (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1523,Snåase - Snåsa (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1524,Lierne (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1525,Lierne (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1526,Lierne (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1527,Lierne (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1528,Raarvihke - Røyrvik (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1529,Raarvihke - Røyrvik (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1530,Raarvihke - Røyrvik (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1531,Raarvihke - Røyrvik (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1532,Namsskogan (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1533,Namsskogan (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1534,Namsskogan (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1535,Namsskogan (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1536,Grong (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1537,Grong (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1538,Grong (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1539,Grong (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1540,Høylandet (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1541,Høylandet (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1542,Høylandet (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1543,Høylandet (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1544,Overhalla (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1545,Overhalla (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1546,Overhalla (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1547,Overhalla (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1548,Fosnes (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1549,Fosnes (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1550,Fosnes (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1551,Fosnes (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1552,Flatanger (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1553,Flatanger (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1554,Flatanger (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1555,Flatanger (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1556,Vikna (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1557,Vikna (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1558,Vikna (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1559,Vikna (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1560,Nærøy (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1561,Nærøy (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1562,Nærøy (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1563,Nærøy (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
