,region,age,contents,year,value
359,Nesodden (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
360,Nesodden (-2019),80-84 years,Residents in dwellings,2018,
361,Nesodden (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
362,Nesodden (-2019),85-89 years,Residents in dwellings,2018,
363,Nesodden (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
364,Nesodden (-2019),90 years or older,Residents in dwellings,2018,
365,Nesodden (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
366,Nesodden (-2019),Unknown age,Residents in dwellings,2018,
367,Nesodden (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
368,Oppegård (-2019),"Years, total",Residents in dwellings,2018,230.0
369,Oppegård (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.4
370,Oppegård (-2019),Under 67 years,Residents in dwellings,2018,147.0
371,Oppegård (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.38
372,Oppegård (-2019),67-74 years,Residents in dwellings,2018,29.0
373,Oppegård (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,13.22
374,Oppegård (-2019),75-79 years,Residents in dwellings,2018,14.0
375,Oppegård (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,15.14
376,Oppegård (-2019),80-84 years,Residents in dwellings,2018,11.0
377,Oppegård (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,17.36
378,Oppegård (-2019),85-89 years,Residents in dwellings,2018,12.0
379,Oppegård (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,30.62
380,Oppegård (-2019),90 years or older,Residents in dwellings,2018,17.0
381,Oppegård (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,76.58
382,Oppegård (-2019),Unknown age,Residents in dwellings,2018,
383,Oppegård (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
384,Bærum (-2019),"Years, total",Residents in dwellings,2018,502.0
385,Bærum (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,3.96
386,Bærum (-2019),Under 67 years,Residents in dwellings,2018,238.0
387,Bærum (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,2.2
388,Bærum (-2019),67-74 years,Residents in dwellings,2018,43.0
389,Bærum (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,4.86
390,Bærum (-2019),75-79 years,Residents in dwellings,2018,41.0
391,Bærum (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,11.58
392,Bærum (-2019),80-84 years,Residents in dwellings,2018,33.0
393,Bærum (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,12.66
394,Bærum (-2019),85-89 years,Residents in dwellings,2018,58.0
395,Bærum (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,29.68
396,Bærum (-2019),90 years or older,Residents in dwellings,2018,89.0
397,Bærum (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,65.34
398,Bærum (-2019),Unknown age,Residents in dwellings,2018,
399,Bærum (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
400,Asker (-2019),"Years, total",Residents in dwellings,2018,982.0
401,Asker (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,15.96
402,Asker (-2019),Under 67 years,Residents in dwellings,2018,688.0
403,Asker (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,13.02
404,Asker (-2019),67-74 years,Residents in dwellings,2018,61.0
405,Asker (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,14.34
406,Asker (-2019),75-79 years,Residents in dwellings,2018,28.0
407,Asker (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,15.48
408,Asker (-2019),80-84 years,Residents in dwellings,2018,57.0
409,Asker (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,43.14
410,Asker (-2019),85-89 years,Residents in dwellings,2018,60.0
411,Asker (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,71.78
412,Asker (-2019),90 years or older,Residents in dwellings,2018,88.0
413,Asker (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,181.44
414,Asker (-2019),Unknown age,Residents in dwellings,2018,
415,Asker (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
416,Aurskog-Høland (-2019),"Years, total",Residents in dwellings,2018,37.0
417,Aurskog-Høland (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,2.24
418,Aurskog-Høland (-2019),Under 67 years,Residents in dwellings,2018,
419,Aurskog-Høland (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
420,Aurskog-Høland (-2019),67-74 years,Residents in dwellings,2018,
421,Aurskog-Høland (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
422,Aurskog-Høland (-2019),75-79 years,Residents in dwellings,2018,
423,Aurskog-Høland (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
424,Aurskog-Høland (-2019),80-84 years,Residents in dwellings,2018,
425,Aurskog-Høland (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
426,Aurskog-Høland (-2019),85-89 years,Residents in dwellings,2018,
427,Aurskog-Høland (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
428,Aurskog-Høland (-2019),90 years or older,Residents in dwellings,2018,
429,Aurskog-Høland (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
430,Aurskog-Høland (-2019),Unknown age,Residents in dwellings,2018,
431,Aurskog-Høland (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
432,Sørum (-2019),"Years, total",Residents in dwellings,2018,55.0
433,Sørum (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,3.02
434,Sørum (-2019),Under 67 years,Residents in dwellings,2018,41.0
435,Sørum (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,2.54
436,Sørum (-2019),67-74 years,Residents in dwellings,2018,5.0
437,Sørum (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,4.46
438,Sørum (-2019),75-79 years,Residents in dwellings,2018,
439,Sørum (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
440,Sørum (-2019),80-84 years,Residents in dwellings,2018,
441,Sørum (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
442,Sørum (-2019),85-89 years,Residents in dwellings,2018,
443,Sørum (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
444,Sørum (-2019),90 years or older,Residents in dwellings,2018,
445,Sørum (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
446,Sørum (-2019),Unknown age,Residents in dwellings,2018,
447,Sørum (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
448,Fet (-2019),"Years, total",Residents in dwellings,2018,45.0
449,Fet (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,3.8
450,Fet (-2019),Under 67 years,Residents in dwellings,2018,
451,Fet (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
452,Fet (-2019),67-74 years,Residents in dwellings,2018,
453,Fet (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
454,Fet (-2019),75-79 years,Residents in dwellings,2018,
455,Fet (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
456,Fet (-2019),80-84 years,Residents in dwellings,2018,
457,Fet (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
458,Fet (-2019),85-89 years,Residents in dwellings,2018,11.0
459,Fet (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,85.94
460,Fet (-2019),90 years or older,Residents in dwellings,2018,9.0
461,Fet (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,142.86
462,Fet (-2019),Unknown age,Residents in dwellings,2018,
463,Fet (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
464,Rælingen (-2019),"Years, total",Residents in dwellings,2018,92.0
465,Rælingen (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,5.06
466,Rælingen (-2019),Under 67 years,Residents in dwellings,2018,48.0
467,Rælingen (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.0
468,Rælingen (-2019),67-74 years,Residents in dwellings,2018,14.0
469,Rælingen (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,11.76
470,Rælingen (-2019),75-79 years,Residents in dwellings,2018,5.0
471,Rælingen (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,10.48
472,Rælingen (-2019),80-84 years,Residents in dwellings,2018,10.0
473,Rælingen (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,34.6
474,Rælingen (-2019),85-89 years,Residents in dwellings,2018,9.0
475,Rælingen (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,63.82
476,Rælingen (-2019),90 years or older,Residents in dwellings,2018,6.0
477,Rælingen (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,80.0
478,Rælingen (-2019),Unknown age,Residents in dwellings,2018,
479,Rælingen (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
480,Enebakk (-2019),"Years, total",Residents in dwellings,2018,31.0
481,Enebakk (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,2.82
482,Enebakk (-2019),Under 67 years,Residents in dwellings,2018,13.0
483,Enebakk (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,1.36
484,Enebakk (-2019),67-74 years,Residents in dwellings,2018,6.0
485,Enebakk (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,6.8
486,Enebakk (-2019),75-79 years,Residents in dwellings,2018,
487,Enebakk (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
488,Enebakk (-2019),80-84 years,Residents in dwellings,2018,
489,Enebakk (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
490,Enebakk (-2019),85-89 years,Residents in dwellings,2018,
491,Enebakk (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
492,Enebakk (-2019),90 years or older,Residents in dwellings,2018,
493,Enebakk (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
494,Enebakk (-2019),Unknown age,Residents in dwellings,2018,
495,Enebakk (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
496,Lørenskog (-2019),"Years, total",Residents in dwellings,2018,76.0
497,Lørenskog (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,1.9
498,Lørenskog (-2019),Under 67 years,Residents in dwellings,2018,57.0
499,Lørenskog (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,1.64
500,Lørenskog (-2019),67-74 years,Residents in dwellings,2018,6.0
501,Lørenskog (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,2.0
502,Lørenskog (-2019),75-79 years,Residents in dwellings,2018,
503,Lørenskog (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
504,Lørenskog (-2019),80-84 years,Residents in dwellings,2018,
505,Lørenskog (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
506,Lørenskog (-2019),85-89 years,Residents in dwellings,2018,
507,Lørenskog (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
508,Lørenskog (-2019),90 years or older,Residents in dwellings,2018,
509,Lørenskog (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
510,Lørenskog (-2019),Unknown age,Residents in dwellings,2018,
511,Lørenskog (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
512,Skedsmo (-2019),"Years, total",Residents in dwellings,2018,567.0
513,Skedsmo (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,10.18
514,Skedsmo (-2019),Under 67 years,Residents in dwellings,2018,324.0
515,Skedsmo (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.74
516,Skedsmo (-2019),67-74 years,Residents in dwellings,2018,48.0
517,Skedsmo (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,12.52
518,Skedsmo (-2019),75-79 years,Residents in dwellings,2018,40.0
519,Skedsmo (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,23.74
520,Skedsmo (-2019),80-84 years,Residents in dwellings,2018,42.0
521,Skedsmo (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,38.46
522,Skedsmo (-2019),85-89 years,Residents in dwellings,2018,50.0
523,Skedsmo (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,75.88
524,Skedsmo (-2019),90 years or older,Residents in dwellings,2018,63.0
525,Skedsmo (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,177.96
526,Skedsmo (-2019),Unknown age,Residents in dwellings,2018,
527,Skedsmo (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
528,Nittedal (-2019),"Years, total",Residents in dwellings,2018,130.0
529,Nittedal (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,5.4
530,Nittedal (-2019),Under 67 years,Residents in dwellings,2018,62.0
531,Nittedal (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,2.94
532,Nittedal (-2019),67-74 years,Residents in dwellings,2018,17.0
533,Nittedal (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,10.4
534,Nittedal (-2019),75-79 years,Residents in dwellings,2018,8.0
535,Nittedal (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,11.8
536,Nittedal (-2019),80-84 years,Residents in dwellings,2018,16.0
537,Nittedal (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,40.0
538,Nittedal (-2019),85-89 years,Residents in dwellings,2018,16.0
539,Nittedal (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,67.8
540,Nittedal (-2019),90 years or older,Residents in dwellings,2018,11.0
541,Nittedal (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,115.78
542,Nittedal (-2019),Unknown age,Residents in dwellings,2018,
543,Nittedal (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
544,Gjerdrum (-2019),"Years, total",Residents in dwellings,2018,13.0
545,Gjerdrum (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,1.9
546,Gjerdrum (-2019),Under 67 years,Residents in dwellings,2018,
547,Gjerdrum (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
548,Gjerdrum (-2019),67-74 years,Residents in dwellings,2018,
549,Gjerdrum (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
550,Gjerdrum (-2019),75-79 years,Residents in dwellings,2018,
551,Gjerdrum (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
552,Gjerdrum (-2019),80-84 years,Residents in dwellings,2018,
553,Gjerdrum (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
554,Gjerdrum (-2019),85-89 years,Residents in dwellings,2018,
555,Gjerdrum (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
556,Gjerdrum (-2019),90 years or older,Residents in dwellings,2018,
557,Gjerdrum (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
558,Gjerdrum (-2019),Unknown age,Residents in dwellings,2018,
559,Gjerdrum (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
560,Ullensaker (-2019),"Years, total",Residents in dwellings,2018,134.0
561,Ullensaker (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,3.5
562,Ullensaker (-2019),Under 67 years,Residents in dwellings,2018,73.0
563,Ullensaker (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,2.16
564,Ullensaker (-2019),67-74 years,Residents in dwellings,2018,15.0
565,Ullensaker (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,6.22
566,Ullensaker (-2019),75-79 years,Residents in dwellings,2018,13.0
567,Ullensaker (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,13.52
568,Ullensaker (-2019),80-84 years,Residents in dwellings,2018,8.0
569,Ullensaker (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,13.28
570,Ullensaker (-2019),85-89 years,Residents in dwellings,2018,10.0
571,Ullensaker (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,28.66
572,Ullensaker (-2019),90 years or older,Residents in dwellings,2018,15.0
573,Ullensaker (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,88.24
574,Ullensaker (-2019),Unknown age,Residents in dwellings,2018,
575,Ullensaker (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
576,Nes (Akershus) (-2019),"Years, total",Residents in dwellings,2018,60.0
577,Nes (Akershus) (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,2.74
578,Nes (Akershus) (-2019),Under 67 years,Residents in dwellings,2018,
579,Nes (Akershus) (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
